"doeblin_diebeidenfreundinnenundihrgiftmord" "doeblin_dieermordungeinerbutterblumeundandereerzählungen" "doeblin_dielobensteinerreisennachböhmenzwölfnovellenundgeschichten" "hesse_diesseitserzählungen" "hesse_knulpdreigeschichtenausdemlebenknulps" "hesse_märchen" "hesse_nachbarnerzählungen" "hesse_schönistdiejugendzweierzählungen" "hesse_umwegeerzählungen" "kafka_beschreibungeineskampfes" "kafka_dasschloß" "kafka_dasurteil" "kafka_derbau" "kafka_derprozess" "kafka_derverschollene" "kafka_dieverwandlung" "kafka_forschungeineshundes" "kafka_Hungerkünstler" "kafka_inderstrafkolonie" "kafkaAmt_Arbeiter-VersicherungUnternehmer154" "kafkaAmt_Brief132" "kafkaAmt_BriefandenVorstand133" "kafkaAmt_KriegslageGefahrenklassen281" "kafkaAmt_RedeAmtseinsetzungdesDirektors121" "kafkaAmt_UnfallverhuetungErsteHilfe267" "mannH_dieehrgeizigenovelle" "mannH_dietoteundanderenovellen" "mannH_flötenunddolchenovellen" "mannT_derkleineherrfriedemannnovellen" "mannT_dertodinvenedig" "mannT_gladiusdeischwerestunde" "mannT_toniokröger" "walser_derspaziergang" "walser_dieschlachtbeisempach" "walser_geschichten" "walser_kleinedichtungen"
"gefallen" 0.106044538706257 0.0705882352941176 0.170378483631496 0.125352554058289 0.0887573964497041 0.114025085518814 0.0629029721654348 0.0425894378194208 0.113350125944584 0.104931794333683 0.043905865823674 0 0 0.0705502922797823 0.0691264149313056 0.0417014178482068 0.0608642726719416 0 0 0 0 0 0 0 0 0.136612021857924 0 0.129912309191296 0.156657963446475 0.134408602150538 0 0 0.0961076405574243 0 0.0549903766840803 0.0410930758167249
"lieben" 0.141392718275009 0.117647058823529 0.0486795667518559 0.0156690692572861 0.0591715976331361 0.0228050171037628 0.0157257430413587 0.0851788756388416 0 0.0524658971668416 0.043905865823674 0 0 0.0403144527313042 0 0 0 0 0 0 0 0 0 0 0 0.546448087431694 0.446428571428571 0.617083468658655 0.0522193211488251 0 0 0.15054572826496 0.192215281114849 0 0.164971130052241 0.410930758167249
"liebte" 0.31813361611877 0.0941176470588235 0.024339783375928 0 0.0591715976331361 0.15963511972634 0.0314514860827174 0.170357751277683 0.0629722921914358 0.157397691500525 0.0263435194942044 0 0 0 0.0086408018664132 0 0 0 0 0 0 0 0 0 0 0.273224043715847 0.0744047619047619 0.032478077297824 0.261096605744125 0.134408602150538 0.424178154825027 0.376364320662401 0.0961076405574243 0 0 0.390384220258886
"merkte" 0.247437256981265 0.0470588235294118 0.0486795667518559 0.0783453462864306 0.0591715976331361 0.0456100342075257 0.110080201289511 0.0851788756388416 0.0503778337531486 0.0524658971668416 0.0790305584826133 0 0 0.0907075186454344 0.198738442927504 0.250208507089241 0.243457090687766 0 0.291757840991977 0 0 0 0 0 0 0 0.0744047619047619 0 0 0 0 0 0.0480538202787122 0 0.0274951883420401 0.0205465379083624
"hieß" 0 0.188235294117647 0.170378483631496 0.109683484801003 0.0887573964497041 0.136830102622577 0.12580594433087 0.212947189097104 0.151133501259446 0 0.00878117316473481 0 0 0.0503930659141302 0.043204009332066 0 0.0608642726719416 0 0 0 0 0 0 0 0 0 0.148809523809524 0 0 0.134408602150538 0.106044538706257 0.0752728641324802 0 0 0.0824855650261204 0.143825765358537
"klopfte" 0 0.0470588235294118 0.133868808567604 0.0470072077718584 0.266272189349112 0.0456100342075257 0.0943544582481522 0.0851788756388416 0.0251889168765743 0 0.0702493853178785 0 0 0.201572263656521 0.164175235461851 0.0834028356964137 0 0 0 0 0 0 0 0 0 0.136612021857924 0 0 0.0783289817232376 0 0 0.0376364320662401 0 0 0.0274951883420401 0.0410930758167249
"streckte" 0.0353481795687522 0.164705882352941 0.0973591335037118 0.156690692572861 0.177514792899408 0 0.0471772291240761 0.127768313458262 0.0503778337531486 0.157397691500525 0.0263435194942044 0 0 0.0907075186454344 0.164175235461851 0.166805671392827 0 0.50125313283208 0.218818380743982 0 0 0 0 0 0 0 0 0.0649561545956479 0.0783289817232376 0 0 0.0752728641324802 0 0 0.0274951883420401 0.0205465379083624
"betrachtete" 0.0353481795687522 0.188235294117647 0.0973591335037118 0.109683484801003 0.0591715976331361 0.0456100342075257 0.0786287152067935 0.170357751277683 0.151133501259446 0.157397691500525 0.00878117316473481 0 0 0.0403144527313042 0.0172816037328264 0 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0.032478077297824 0.234986945169713 0.201612903225806 0.212089077412513 0.263455024463681 0.0961076405574243 0 0.0274951883420401 0.102732689541812
"flüsterte" 0 0.211764705882353 0.267737617135207 0.0156690692572861 0.029585798816568 0.114025085518814 0.0314514860827174 0 0 0 0.0263435194942044 0 0 0.181415037290869 0.0950488205305452 0.125104253544621 0 0.25062656641604 0.145878920495988 0 0 0 0 0 0 0 0.0744047619047619 0.227346541084768 0.0522193211488251 0.0672043010752688 0 0.0752728641324802 0 0 0 0.0205465379083624
"gedacht" 0 0 0.0608494584398199 0.141021623315575 0.177514792899408 0.15963511972634 0.0943544582481522 0.127768313458262 0.151133501259446 0 0.00878117316473481 0 0.204081632653061 0.0806289054626083 0.0777672167977188 0.125104253544621 0 0 0 0 0 0 0.742574257425743 0 0.282485875706215 0.136612021857924 0.223214285714286 0.0974342318934719 0.156657963446475 0.0672043010752688 0.106044538706257 0 0 0 0 0
"folgte" 0.0353481795687522 0.0705882352941176 0.0608494584398199 0.0783453462864306 0 0.182440136830103 0.0629029721654348 0.127768313458262 0.100755667506297 0.0524658971668416 0.043905865823674 0.408163265306122 0 0.131021971376739 0.0518448111984792 0.0417014178482068 0.121728545343883 0 0.145878920495988 0 0 0 0 1.81818181818182 0 0.136612021857924 0.223214285714286 0.0649561545956479 0.0783289817232376 0.134408602150538 0.106044538706257 0.188182160331201 0 0 0 0.0205465379083624
"hielten" 0.176740897843761 0.0941176470588235 0.18254837531946 0.0783453462864306 0.029585798816568 0.0684150513112885 0.0786287152067935 0.0425894378194208 0.0755667506297229 0.157397691500525 0.0526870389884089 0 0 0.0604716790969563 0.043204009332066 0.0834028356964137 0.0608642726719416 0 0.145878920495988 0 0 0 0 0 0 0 0 0.0649561545956479 0.0783289817232376 0.134408602150538 0 0.225818592397441 0 0.36231884057971 0.0824855650261204 0.0205465379083624
"schwieg" 0.0353481795687522 0.0235294117647059 0.109529025191676 0.0783453462864306 0.029585798816568 0.228050171037628 0.0629029721654348 0.127768313458262 0.0503778337531486 0.157397691500525 0.0702493853178785 0 0 0.110864745011086 0.0604856130648924 0.0834028356964137 0.0608642726719416 0 0.0729394602479942 0 0 0 0 0 0.282485875706215 0 0.0744047619047619 0.0649561545956479 0.182767624020888 0.0672043010752688 0.106044538706257 0.15054572826496 0 0 0 0.0205465379083624
"fühlen" 0.106044538706257 0.117647058823529 0 0.0783453462864306 0 0.182440136830103 0.0786287152067935 0.127768313458262 0.0629722921914358 0.209863588667366 0.043905865823674 0.204081632653061 0.0680272108843537 0.0503930659141302 0.0345632074656528 0.0834028356964137 0 0 0 0 0 0 0 0 0 0.136612021857924 0 0.259824618382592 0.0261096605744125 0.0336021505376344 0 0.301091456529921 0.288322921672273 0 0.109980753368161 0.0821861516334498
"geblieben" 0.0706963591375044 0 0.024339783375928 0.0470072077718584 0.177514792899408 0.136830102622577 0.251611888661739 0.298126064735945 0.100755667506297 0 0.0965929048120829 0 0 0.0806289054626083 0 0.0834028356964137 0.0608642726719416 0.25062656641604 0 0 0 0 0 0 0 0 0.0744047619047619 0.0649561545956479 0.0522193211488251 0.100806451612903 0 0.0376364320662401 0.0961076405574243 0 0.0274951883420401 0.0821861516334498
"genommen" 0.0706963591375044 0.0470588235294118 0.0365096750638919 0.0626762770291445 0.029585798816568 0.114025085518814 0.110080201289511 0.0851788756388416 0.151133501259446 0 0.0263435194942044 0 0.136054421768707 0.141100584559565 0.0691264149313056 0.0417014178482068 0.243457090687766 0.25062656641604 0 0 0 0 0.99009900990099 0 0 0.136612021857924 0 0.032478077297824 0.0522193211488251 0.134408602150538 0 0.0752728641324802 0 0 0.0549903766840803 0.0410930758167249
"kehrte" 0.0353481795687522 0.0235294117647059 0.109529025191676 0.141021623315575 0.118343195266272 0.114025085518814 0.12580594433087 0.0851788756388416 0.0755667506297229 0 0.0614682121531437 0 0 0.0604716790969563 0.0604856130648924 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0.148809523809524 0.129912309191296 0.156657963446475 0.201612903225806 0.212089077412513 0.0376364320662401 0 0 0.0274951883420401 0.0205465379083624
"mochte" 0.0706963591375044 0.0235294117647059 0.0608494584398199 0.0940144155437167 0.118343195266272 0.0228050171037628 0.12580594433087 0.0851788756388416 0.113350125944584 0 0.0614682121531437 0 0 0.0806289054626083 0.0777672167977188 0.0834028356964137 0.243457090687766 0.50125313283208 0.0729394602479942 0 0 0 0 0 0 0.136612021857924 0 0.032478077297824 0.10443864229765 0.100806451612903 0.212089077412513 0.0752728641324802 0.0480538202787122 0 0.0824855650261204 0
"holen" 0.0353481795687522 0 0.0365096750638919 0.0313381385145722 0.029585798816568 0.0228050171037628 0.0471772291240761 0.0425894378194208 0.0377833753148615 0 0.21952932911837 0.204081632653061 0 0.0907075186454344 0.198738442927504 0.291909924937448 0.121728545343883 0 0 0 0 0 0 0 0 0.136612021857924 0 0.032478077297824 0 0 0 0 0 0 0 0.0616396137250873
"daß" 0.0353481795687522 0.0235294117647059 0.0608494584398199 0.109683484801003 0.0887573964497041 0.136830102622577 0.0314514860827174 0.0425894378194208 0.0377833753148615 0.0524658971668416 0.105374077976818 0 0.136054421768707 0.0705502922797823 0.0518448111984792 0 0.243457090687766 0 0.0729394602479942 0.75187969924812 0 0 0 0 0.564971751412429 0 0.0744047619047619 0.0974342318934719 0 0.100806451612903 0 0.11290929619872 0.0961076405574243 0 0.109980753368161 0.0821861516334498
"gebracht" 0.106044538706257 0.0470588235294118 0.012169891687964 0.0156690692572861 0.029585798816568 0.0456100342075257 0.12580594433087 0.0425894378194208 0.138539042821159 0.104931794333683 0.105374077976818 0 0.0680272108843537 0.0806289054626083 0.0950488205305452 0.208507089241034 0.121728545343883 0.25062656641604 0.0729394602479942 0.37593984962406 5.55555555555556 0 0 0 0.282485875706215 0.136612021857924 0.0744047619047619 0.032478077297824 0.0261096605744125 0.0336021505376344 0.106044538706257 0.0752728641324802 0 0 0.0549903766840803 0
"lieb" 0.0353481795687522 0 0.024339783375928 0.313381385145722 0.177514792899408 0.273660205245154 0.110080201289511 0.212947189097104 0.0755667506297229 0.0524658971668416 0.043905865823674 0 0 0.0503930659141302 0.0172816037328264 0.0417014178482068 0.0608642726719416 0 0 0 0 0 0 0 0 0 0 0.0649561545956479 0 0 0 0 0.192215281114849 0 0 0.123279227450175
"sei" 0.0353481795687522 0.117647058823529 0.0730193501277839 0.0313381385145722 0.14792899408284 0 0.0629029721654348 0 0.0629722921914358 0.0524658971668416 0.166842290129961 0 0 0.0907075186454344 0.0259224055992396 0.0417014178482068 0 0.25062656641604 0 0 0 0 0 0 0 0.819672131147541 0.297619047619048 0.032478077297824 0.0261096605744125 0 0 0.0376364320662401 0.0480538202787122 0 0.109980753368161 0.123279227450175
"lachen" 0.0353481795687522 0.188235294117647 0.024339783375928 0.188028831087433 0.0887573964497041 0.0456100342075257 0.110080201289511 0 0.0125944584382872 0 0.114155251141553 0 0 0.0302358395484781 0.0345632074656528 0 0 0 0.0729394602479942 0 0 0 0 0 0 0.136612021857924 0 0 0.0261096605744125 0 0 0.15054572826496 0.0480538202787122 0 0.247456695078361 0.246558454900349
"ließen" 0.141392718275009 0.164705882352941 0.255567725447244 0 0.029585798816568 0.0684150513112885 0.0943544582481522 0.0851788756388416 0.0251889168765743 0 0.0702493853178785 0 0 0.0503930659141302 0.0518448111984792 0.0834028356964137 0.0608642726719416 0 0 0 0 0 0 0 0 0 0.0744047619047619 0.129912309191296 0 0.235215053763441 0.106044538706257 0.0376364320662401 0 0 0.0274951883420401 0.0410930758167249
"mußt" 0.0353481795687522 0.0705882352941176 0.0730193501277839 0.125352554058289 0.29585798816568 0.0912200684150513 0.0471772291240761 0.0851788756388416 0.0251889168765743 0 0.0614682121531437 0.204081632653061 0 0.0503930659141302 0.172816037328264 0.0834028356964137 0.182592818015825 0 0 0 0 0 0 0 0 0 0 0.0974342318934719 0 0 0.106044538706257 0.11290929619872 0 0 0 0.0205465379083624
"schob" 0.0706963591375044 0.141176470588235 0.206888158695388 0.0783453462864306 0 0.0912200684150513 0.0471772291240761 0 0.0377833753148615 0.0524658971668416 0.043905865823674 0 0 0.0302358395484781 0.120971226129785 0.208507089241034 0 0 0.0729394602479942 0 0 0 0 0 0 0 0.148809523809524 0.032478077297824 0.182767624020888 0.0336021505376344 0 0.188182160331201 0 0 0 0
"beugte" 0.0353481795687522 0.0470588235294118 0.0851892418157478 0 0.0887573964497041 0.0228050171037628 0 0 0.0251889168765743 0.157397691500525 0.0702493853178785 0.204081632653061 0 0.131021971376739 0.0950488205305452 0.0417014178482068 0 0 0.729394602479942 0 0 0 0 0 0 0 0.148809523809524 0.129912309191296 0.234986945169713 0.0336021505376344 0.31813361611877 0 0 0 0.0274951883420401 0.0205465379083624
"bleibt" 0.106044538706257 0 0.024339783375928 0.0156690692572861 0.14792899408284 0.0228050171037628 0.0786287152067935 0 0.0251889168765743 0.0524658971668416 0.184404636459431 0 0.204081632653061 0.120943358193913 0.0518448111984792 0 0.304321363359708 0 0 0 0 0 0.247524752475248 0 0 0.136612021857924 0.0744047619047619 0.129912309191296 0 0 0.106044538706257 0.0752728641324802 0 0 0.164971130052241 0.0205465379083624
"verließ" 0.0353481795687522 0.0941176470588235 0.0365096750638919 0.109683484801003 0.0591715976331361 0.0228050171037628 0.0629029721654348 0.212947189097104 0.163727959697733 0.0524658971668416 0.0351246926589392 0 0 0.0302358395484781 0.0345632074656528 0.208507089241034 0 0 0.0729394602479942 0 0 0 0 0 0 0 0.148809523809524 0.0649561545956479 0 0.235215053763441 0.31813361611877 0.338727888596161 0.0480538202787122 0 0 0.0410930758167249
"denke" 0.0353481795687522 0 0.024339783375928 0.0940144155437167 0.0591715976331361 0.114025085518814 0.0629029721654348 0.0425894378194208 0.0251889168765743 0.157397691500525 0.0263435194942044 0 0.204081632653061 0.0705502922797823 0.0518448111984792 0 0.243457090687766 0 0 0 0 0 0 0 0 0 0 0.129912309191296 0.130548302872063 0 0 0.0376364320662401 0.0961076405574243 0 0.219961506736321 0.287651530717074
"kenne" 0 0.0470588235294118 0.024339783375928 0.0783453462864306 0.118343195266272 0.136830102622577 0.0157257430413587 0 0.0377833753148615 0 0.149279943800492 0.204081632653061 0.272108843537415 0.141100584559565 0.0777672167977188 0 0.0608642726719416 0 0.145878920495988 0 0 0 0 0 0 0.273224043715847 0.0744047619047619 0 0.0522193211488251 0 0 0.0752728641324802 0 0 0.0549903766840803 0.0616396137250873
"liebe" 0 0.0941176470588235 0.0365096750638919 0 0 0.0684150513112885 0.0314514860827174 0 0.0251889168765743 0.314795383001049 0 0 0.0680272108843537 0 0.0259224055992396 0 0 0 0 0 0 0 0 0 0 0.819672131147541 0.0744047619047619 0.389736927573888 0.0261096605744125 0.0336021505376344 0.212089077412513 0.301091456529921 0.240269101393561 0 0.0824855650261204 0.390384220258886
"müßte" 0.212089077412513 0.117647058823529 0.0365096750638919 0.0470072077718584 0.029585798816568 0.0228050171037628 0.0314514860827174 0.0425894378194208 0.0251889168765743 0.104931794333683 0.0614682121531437 0.204081632653061 0.340136054421769 0.110864745011086 0.0950488205305452 0 0.121728545343883 0 0.0729394602479942 0.75187969924812 0 0 0 0 0 0 0.148809523809524 0 0 0 0 0.11290929619872 0.0961076405574243 0 0.109980753368161 0.0821861516334498
"tragen" 0.0353481795687522 0.0470588235294118 0.0851892418157478 0.0783453462864306 0.0591715976331361 0.0684150513112885 0.0314514860827174 0.0851788756388416 0.113350125944584 0.209863588667366 0.00878117316473481 0 0.0680272108843537 0.0604716790969563 0.0691264149313056 0.0834028356964137 0 0 0.0729394602479942 0 0 0 0 0 0 0 0.0744047619047619 0.16239038648912 0.0261096605744125 0.134408602150538 0 0 0.144161460836136 0 0.137475941710201 0.123279227450175
"arbeiten" 0.212089077412513 0.0235294117647059 0.024339783375928 0.0156690692572861 0 0.0228050171037628 0.0786287152067935 0.0851788756388416 0.0251889168765743 0 0.0790305584826133 0 0.272108843537415 0.120943358193913 0.0518448111984792 0.166805671392827 0 0 0.145878920495988 0 0 0 0.742574257425743 0 0 0 0 0.129912309191296 0.0522193211488251 0.100806451612903 0 0.0376364320662401 0.0961076405574243 0 0.164971130052241 0.0410930758167249
"steckte" 0.0353481795687522 0.0941176470588235 0.194718267007424 0.141021623315575 0.14792899408284 0.114025085518814 0.0943544582481522 0.127768313458262 0.0629722921914358 0.209863588667366 0.00878117316473481 0.204081632653061 0 0.0302358395484781 0.043204009332066 0.0417014178482068 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0.129912309191296 0.0261096605744125 0 0 0.0376364320662401 0 0 0.0549903766840803 0.0205465379083624
"reichte" 0 0.0470588235294118 0.024339783375928 0.0156690692572861 0.029585798816568 0.0912200684150513 0.0471772291240761 0 0.0377833753148615 0.367261280167891 0.0614682121531437 0 0 0.141100584559565 0.164175235461851 0 0 0 0 0 0 0 0 1.81818181818182 0 0 0 0.032478077297824 0.10443864229765 0.0336021505376344 0 0.11290929619872 0 0.36231884057971 0.0824855650261204 0.0205465379083624
"weinte" 0.176740897843761 0.352941176470588 0.219058050383352 0.0626762770291445 0 0.136830102622577 0.0629029721654348 0 0.0251889168765743 0 0.043905865823674 0 0 0.0201572263656521 0.0259224055992396 0.0834028356964137 0.0608642726719416 0 0 0 0 0 0 0 0 0.136612021857924 0.148809523809524 0.0649561545956479 0.0783289817232376 0 0 0 0 0 0.0274951883420401 0.0410930758167249
"wiederholte" 0.0706963591375044 0.0705882352941176 0.012169891687964 0.0313381385145722 0 0.0228050171037628 0.0157257430413587 0 0.0251889168765743 0.0524658971668416 0.140498770635757 0 0 0.0806289054626083 0.129612027996198 0.0834028356964137 0.121728545343883 0 0.0729394602479942 0.37593984962406 0 0 0 0 0 0.136612021857924 0.148809523809524 0.0974342318934719 0.182767624020888 0.134408602150538 0 0.11290929619872 0 0 0 0
"gelesen" 0 0.0235294117647059 0 0.0940144155437167 0.0591715976331361 0.0228050171037628 0.0786287152067935 0.170357751277683 0.0503778337531486 0 0.21952932911837 0 0 0.0907075186454344 0.0604856130648924 0.0417014178482068 0 0 0.218818380743982 0 0 0 0 0 0 0 0 0.032478077297824 0.0261096605744125 0 0.106044538706257 0.11290929619872 0.0961076405574243 0 0 0.0205465379083624
"wagte" 0.0353481795687522 0.0235294117647059 0.0730193501277839 0.109683484801003 0.029585798816568 0.0228050171037628 0.110080201289511 0.0425894378194208 0.113350125944584 0 0.0614682121531437 0 0.0680272108843537 0.120943358193913 0.0518448111984792 0.125104253544621 0.182592818015825 0.25062656641604 0 0 0 0 0 0 0 0.136612021857924 0.0744047619047619 0.0649561545956479 0.0261096605744125 0.0336021505376344 0 0 0 0 0.0274951883420401 0.0616396137250873
"bitten" 0 0.0705882352941176 0.0608494584398199 0.0783453462864306 0.0887573964497041 0.0912200684150513 0.0314514860827174 0 0.0377833753148615 0.0524658971668416 0.149279943800492 0 0 0.0705502922797823 0.0777672167977188 0.0834028356964137 0.121728545343883 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0.0783289817232376 0 0.106044538706257 0.0376364320662401 0.288322921672273 0 0 0.0205465379083624
"erzählt" 0.0706963591375044 0 0.0730193501277839 0.0470072077718584 0.0887573964497041 0.0228050171037628 0.0314514860827174 0.0851788756388416 0.100755667506297 0.104931794333683 0.193185809624166 0 0 0.131021971376739 0.0518448111984792 0 0.121728545343883 0 0.0729394602479942 0 0 0 0 0 0 0 0 0 0.0261096605744125 0 0 0 0 0 0.0549903766840803 0
"fügte" 0 0.0470588235294118 0 0.0940144155437167 0.029585798816568 0 0.0786287152067935 0 0.0503778337531486 0.0524658971668416 0.131717597471022 0 0 0.161257810925217 0.0950488205305452 0 0 0 0.145878920495988 0 0 0 0.247524752475248 0 0 0 0.0744047619047619 0 0.156657963446475 0.100806451612903 0 0 0.0961076405574243 0 0 0
"lebte" 0.141392718275009 0.0470588235294118 0.024339783375928 0.0313381385145722 0 0.182440136830103 0.110080201289511 0.0851788756388416 0.100755667506297 0 0.0175623463294696 0.204081632653061 0.0680272108843537 0.010078613182826 0 0.0417014178482068 0.121728545343883 0.25062656641604 0.0729394602479942 0 0 0 0 0 0 0 0.0744047619047619 0.16239038648912 0.0522193211488251 0.0672043010752688 0.212089077412513 0.225818592397441 0 0 0.0549903766840803 0.226011916991987
"liefen" 0.0353481795687522 0 0.231227942071316 0.109683484801003 0 0.114025085518814 0.0314514860827174 0.212947189097104 0.0125944584382872 0 0.0263435194942044 0 0 0.0403144527313042 0.0950488205305452 0.0417014178482068 0 0 0.145878920495988 0 0 0 0 0 0 0 0.148809523809524 0.0649561545956479 0 0.0672043010752688 0 0 0 0 0.109980753368161 0.102732689541812
"machten" 0.0706963591375044 0.0235294117647059 0.146038700255568 0.0626762770291445 0.029585798816568 0.0456100342075257 0.110080201289511 0.0851788756388416 0.0629722921914358 0 0.0526870389884089 0 0.0680272108843537 0.0302358395484781 0.0691264149313056 0.0834028356964137 0.243457090687766 0.50125313283208 0 0 0 0 0 0 0.847457627118644 0 0 0 0.0522193211488251 0.0672043010752688 0 0.0376364320662401 0.0961076405574243 0 0.0274951883420401 0.0616396137250873
"aufgenommen" 0.0353481795687522 0 0.0365096750638919 0.0156690692572861 0 0 0.0157257430413587 0 0.0629722921914358 0 0.21952932911837 0 0.0680272108843537 0.0806289054626083 0.19009764106109 0.0417014178482068 0.121728545343883 0 0.0729394602479942 0.37593984962406 0 0 0 0 0 0 0 0.032478077297824 0 0.0336021505376344 0 0 0 0 0.0274951883420401 0
"bemerkte" 0.106044538706257 0.141176470588235 0.0365096750638919 0.0470072077718584 0 0.0228050171037628 0.0629029721654348 0 0.0755667506297229 0.209863588667366 0.0263435194942044 0 0 0.10078613182826 0.164175235461851 0.0834028356964137 0 0 0.0729394602479942 0 0 0 0 0 0 0 0 0.032478077297824 0.0783289817232376 0.168010752688172 0 0.0376364320662401 0 0 0 0
"brauchen" 0.0353481795687522 0 0.0730193501277839 0.0313381385145722 0.207100591715976 0.0228050171037628 0.0629029721654348 0.0851788756388416 0.0881612090680101 0 0.0878117316473481 0 0 0.0907075186454344 0.138252829862611 0.0417014178482068 0 0 0 0 0 0 0 0 0 0 0.0744047619047619 0.032478077297824 0 0 0 0.11290929619872 0 0 0.0274951883420401 0.0616396137250873
"erreichen" 0 0 0.0365096750638919 0.0156690692572861 0 0.0456100342075257 0.0471772291240761 0 0.0251889168765743 0.157397691500525 0.201966982788901 0 0.204081632653061 0.10078613182826 0.0345632074656528 0.0417014178482068 0.547778454047474 0 0.145878920495988 0.37593984962406 0 0 0 0 0 0 0 0.0649561545956479 0 0.168010752688172 0 0.0376364320662401 0 0 0 0
"hab" 0 0.0470588235294118 0.18254837531946 0.266374177373864 0.236686390532544 0.0228050171037628 0.110080201289511 0.0851788756388416 0.0629722921914358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48717115946736 0 0 0 0.0376364320662401 0 0 0 0.0410930758167249
"nimmt" 0 0.0235294117647059 0.0730193501277839 0.0313381385145722 0.029585798816568 0.0228050171037628 0 0 0.0125944584382872 0 0.0965929048120829 0 0.0680272108843537 0.151179197742391 0.043204009332066 0 0.426049908703591 0 0 0 0 0 0.247524752475248 0 0 0 0 0.0974342318934719 0.0261096605744125 0.100806451612903 0 0.0752728641324802 0.144161460836136 0 0.219961506736321 0.0616396137250873
"sang" 0 0.0705882352941176 0.0608494584398199 0.0940144155437167 0.266272189349112 0.31927023945268 0.0786287152067935 0.255536626916525 0.0881612090680101 0 0.0175623463294696 0 0 0 0 0 0.182592818015825 0.25062656641604 0 0 0 0 0 0 0 0 0.148809523809524 0.0649561545956479 0.0522193211488251 0.0336021505376344 0 0 0.0961076405574243 0 0.0549903766840803 0.0616396137250873
"schritt" 0 0.141176470588235 0 0.141021623315575 0.0591715976331361 0.114025085518814 0.0157257430413587 0.0851788756388416 0.0629722921914358 0 0.00878117316473481 0 0 0.010078613182826 0.0172816037328264 0 0 0 0 0 0 0 0.247524752475248 0 0 0 0 0.227346541084768 0.234986945169713 0.100806451612903 0.63626723223754 0.188182160331201 0 0 0.0274951883420401 0.184918841175262
"erklärte" 0 0.164705882352941 0.0851892418157478 0.0470072077718584 0 0 0.0471772291240761 0.0425894378194208 0.113350125944584 0.0524658971668416 0.043905865823674 0.204081632653061 0 0.0705502922797823 0.112330424263372 0 0.0608642726719416 0.25062656641604 0.0729394602479942 0 0 0 0.247524752475248 0 0 0.409836065573771 0 0.0974342318934719 0.0783289817232376 0.134408602150538 0 0 0 0 0 0
"erreicht" 0.0706963591375044 0 0.012169891687964 0.0470072077718584 0.0591715976331361 0.0456100342075257 0.0629029721654348 0.0851788756388416 0.0251889168765743 0 0.201966982788901 0 0 0.0907075186454344 0.0691264149313056 0.0417014178482068 0.243457090687766 0 0.0729394602479942 0.75187969924812 0 7.69230769230769 0 0 0 0 0.0744047619047619 0 0.0522193211488251 0.0672043010752688 0 0 0 0 0 0.0410930758167249
"sehe" 0.0353481795687522 0.0235294117647059 0.012169891687964 0.0470072077718584 0.029585798816568 0.114025085518814 0.0786287152067935 0.127768313458262 0.0125944584382872 0.104931794333683 0.0965929048120829 0 0.204081632653061 0.0403144527313042 0.0518448111984792 0.0417014178482068 0.243457090687766 0 0.145878920495988 0 0 0 0 0 0 0 0 0.129912309191296 0.10443864229765 0 0 0.11290929619872 0.0480538202787122 0 0.0274951883420401 0.143825765358537
"zogen" 0.106044538706257 0.211764705882353 0.18254837531946 0.0156690692572861 0.029585798816568 0.0684150513112885 0.0157257430413587 0.170357751277683 0.0377833753148615 0.104931794333683 0.0263435194942044 0 0 0.0302358395484781 0.0691264149313056 0.125104253544621 0 0 0.0729394602479942 0 0 0 0 0 0 0 0.148809523809524 0.0649561545956479 0.0261096605744125 0.0672043010752688 0.106044538706257 0.0376364320662401 0 0.36231884057971 0.0274951883420401 0.0616396137250873
"fahren" 0.0706963591375044 0.0470588235294118 0.0973591335037118 0.0470072077718584 0.029585798816568 0.0228050171037628 0 0.127768313458262 0.0377833753148615 0.157397691500525 0.0790305584826133 0 0 0.0302358395484781 0.103689622396958 0 0 0 0 0 0 0 0 0 0 0.136612021857924 0.0744047619047619 0.0649561545956479 0.0522193211488251 0.168010752688172 0.106044538706257 0.263455024463681 0 0 0.0274951883420401 0.0616396137250873
"fallen" 0.0706963591375044 0.188235294117647 0.12169891687964 0.0156690692572861 0.0591715976331361 0.0684150513112885 0.0157257430413587 0 0.0377833753148615 0.157397691500525 0.0263435194942044 0 0 0.0302358395484781 0.0172816037328264 0.250208507089241 0 0 0.145878920495988 0 0 0 0 0 0 0 0 0.194868463786944 0.10443864229765 0.0672043010752688 0 0 0.192215281114849 0 0.0824855650261204 0.0821861516334498
"redete" 0.141392718275009 0.117647058823529 0.024339783375928 0.172359761830147 0.0887573964497041 0.0228050171037628 0.0943544582481522 0.0425894378194208 0.100755667506297 0.314795383001049 0.00878117316473481 0 0 0.0302358395484781 0.0777672167977188 0.0417014178482068 0 0 0 0 0 0 0 0 0 0.136612021857924 0 0.0649561545956479 0.0261096605744125 0 0 0.0376364320662401 0.0961076405574243 0 0.0274951883420401 0.0616396137250873
