"doeblin_diebeidenfreundinnenundihrgiftmord" "doeblin_dieermordungeinerbutterblumeundandereerzählungen" "doeblin_dielobensteinerreisennachböhmenzwölfnovellenundgeschichten" "hesse_diesseitserzählungen" "hesse_knulpdreigeschichtenausdemlebenknulps" "hesse_märchen" "hesse_nachbarnerzählungen" "hesse_schönistdiejugendzweierzählungen" "hesse_umwegeerzählungen" "kafka_beschreibungeineskampfes" "kafka_dasschloß" "kafka_dasurteil" "kafka_derbau" "kafka_derprozess" "kafka_derverschollene" "kafka_dieverwandlung" "kafka_forschungeineshundes" "kafka_Hungerkünstler" "kafka_inderstrafkolonie" "kafkaAmt_Arbeiter-VersicherungUnternehmer154" "kafkaAmt_Brief132" "kafkaAmt_BriefandenVorstand133" "kafkaAmt_KriegslageGefahrenklassen281" "kafkaAmt_RedeAmtseinsetzungdesDirektors121" "kafkaAmt_UnfallverhuetungErsteHilfe267" "mannH_dieehrgeizigenovelle" "mannH_dietoteundanderenovellen" "mannH_flötenunddolchenovellen" "mannT_derkleineherrfriedemannnovellen" "mannT_dertodinvenedig" "mannT_gladiusdeischwerestunde" "mannT_toniokröger" "walser_derspaziergang" "walser_dieschlachtbeisempach" "walser_geschichten" "walser_kleinedichtungen"
"märchen" 0 0.0296120817293456 0 0.0547945205479452 0.0454235748353395 0.0750638042335986 0.0302358395484781 0 0 0 0.00664451827242525 0 0.104004160166407 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0.0326370757180157 0.0169061707523246 0 0 0 0 0.0336134453781513 0.0538213132400431
"schutz" 0 0.0296120817293456 0.0214730513205927 0.0219178082191781 0 0 0 0 0.00731154492944359 0 0.00664451827242525 0 0.0520020800832033 0.0457212527623257 0.0120084058841189 0 0 0 0.0519210799584631 0.264200792602378 0 0 0.620567375886525 0 0 0 0 0 0 0.0169061707523246 0 0.0229463056447912 0 0 0 0
"sordini" 0 0 0 0 0 0 0 0 0 0 0.199335548172757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"talent" 0 0 0 0 0.0227117874176698 0 0.010078613182826 0 0.0146230898588872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.740740740740741 0 0.0925069380203515 0 0.0697026022304833 0.0326370757180157 0.135249366018597 0.22002200220022 0.0229463056447912 0.062992125984252 0 0.0336134453781513 0.0269106566200215
"tasse" 0.0411946446961895 0.0148060408646728 0.0143153675470618 0.010958904109589 0 0 0.010078613182826 0 0.0438692695766615 0 0.0199335548172757 0 0 0.0381010439686047 0.0360252176523567 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0.055005500550055 0.0229463056447912 0 0 0 0
"tobias" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.489556135770235 0 0 0 0 0 0 0
"valentin" 0 0 0.214730513205927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verdacht" 0.0411946446961895 0 0.00715768377353089 0.010958904109589 0 0 0.0201572263656521 0 0.0584923594355487 0 0.0332225913621262 0 0 0.0152404175874419 0.00600420294205944 0.027972027972028 0.0508130081300813 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0.0326370757180157 0.0169061707523246 0 0.0458926112895824 0 0 0 0
"verzeihung" 0 0.0148060408646728 0 0.0219178082191781 0 0 0.0302358395484781 0.0277623542476402 0 0.0430848772081 0.0398671096345515 0 0 0.0381010439686047 0.00600420294205944 0 0.152439024390244 0 0.0519210799584631 0 0 0 0 0 0 0 0.0571755288736421 0 0 0 0 0.0229463056447912 0.062992125984252 0 0.0168067226890756 0.0134553283100108
"vetter" 0 0 0.00715768377353089 0.0328767123287671 0 0 0 0 0.18278862323609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0 0 0 0 0 0 0 0 0 0
"vorwürfe" 0.0617919670442842 0.0148060408646728 0.00715768377353089 0 0 0 0.0201572263656521 0 0.00731154492944359 0.0430848772081 0.0199335548172757 0.139664804469274 0 0.0304808351748838 0.0360252176523567 0.0839160839160839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0.0168067226890756 0.0269106566200215
"walde" 0 0.0296120817293456 0.00715768377353089 0.010958904109589 0.0227117874176698 0.0900765650803183 0.0503930659141302 0.0277623542476402 0.036557724647218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0.0229463056447912 0.062992125984252 0 0.0336134453781513 0.0269106566200215
"zigarre" 0 0 0.00715768377353089 0.0657534246575342 0.0227117874176698 0 0.120943358193913 0 0.0511808145061051 0 0 0 0 0.0152404175874419 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"züge" 0.0411946446961895 0.0296120817293456 0.0143153675470618 0.0219178082191781 0 0.0150127608467197 0.0302358395484781 0 0.0511808145061051 0.0430848772081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0.0326370757180157 0.0507185122569738 0 0.0458926112895824 0 0 0.0336134453781513 0
"zusammenhang" 0.082389289392379 0 0 0.010958904109589 0 0.0300255216934394 0 0 0.00731154492944359 0.1723395088324 0.0398671096345515 0 0 0.0304808351748838 0.00600420294205944 0 0.0508130081300813 0.163398692810458 0.0519210799584631 0 0 0 0.177304964539007 0 0 0 0 0 0.0163185378590078 0 0 0 0 0 0 0.0134553283100108
"beginn" 0.082389289392379 0.0148060408646728 0.0143153675470618 0 0 0 0 0 0.0219346347883308 0 0 0 0 0.0304808351748838 0.0240168117682378 0.027972027972028 0.0508130081300813 0 0.0519210799584631 0 0 0 0 0 0.0699300699300699 0 0 0 0.0815926892950392 0.0169061707523246 0 0 0 0 0 0.0134553283100108
"einzelheiten" 0 0.0148060408646728 0 0.010958904109589 0 0 0 0 0.0219346347883308 0 0.0398671096345515 0 0 0.0533414615560466 0.0300210147102972 0 0.152439024390244 0 0 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0.0168067226890756 0
"farbe" 0 0.0148060408646728 0 0.0219178082191781 0 0 0.0201572263656521 0 0.0146230898588872 0.0861697544161999 0 0 0 0.0228606263811628 0.00600420294205944 0 0 0 0 0 0 0 0 0 0.0699300699300699 0 0.0571755288736421 0 0.0163185378590078 0.0169061707523246 0.165016501650165 0 0 0 0.0504201680672269 0.0807319698600646
"feder" 0 0.0148060408646728 0.0214730513205927 0 0 0 0 0.0277623542476402 0.0146230898588872 0 0.0132890365448505 0 0 0.00762020879372095 0.0180126088261783 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0.0489556135770235 0.0169061707523246 0.055005500550055 0.0229463056447912 0.062992125984252 0 0.0336134453781513 0.0538213132400431
"flucht" 0.144181256436663 0.0148060408646728 0 0.010958904109589 0 0 0.0302358395484781 0.0277623542476402 0 0 0.00664451827242525 0 0 0.00762020879372095 0.0120084058841189 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0507185122569738 0 0.0229463056447912 0.031496062992126 0.196850393700787 0.0504201680672269 0.0134553283100108
"folge" 0.0205973223480947 0 0 0 0 0 0.0201572263656521 0 0.0292461797177744 0 0.00664451827242525 0 0.0520020800832033 0.0152404175874419 0.0360252176523567 0 0 0.163398692810458 0 0.528401585204756 0 0 0 0 0.13986013986014 0 0 0 0.0326370757180157 0.0169061707523246 0 0 0 0.196850393700787 0.0168067226890756 0
"formen" 0.0205973223480947 0 0.00715768377353089 0.0767123287671233 0 0.0150127608467197 0.0201572263656521 0 0.0146230898588872 0 0.0132890365448505 0 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0464684014869888 0.0163185378590078 0.0507185122569738 0 0 0 0.196850393700787 0.0168067226890756 0.0403659849300323
"gebärden" 0 0.0148060408646728 0.00715768377353089 0.0438356164383562 0 0.0300255216934394 0.0201572263656521 0.0277623542476402 0.0219346347883308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.139405204460967 0 0.0676246830092984 0 0 0 0 0.0672268907563025 0
"gedränge" 0 0.0148060408646728 0.0429461026411853 0 0 0.0150127608467197 0 0 0 0.0861697544161999 0.0132890365448505 0 0 0.0304808351748838 0.0600420294205944 0 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0.0169061707523246 0 0 0 0 0 0
"geliebten" 0 0 0.00715768377353089 0.010958904109589 0 0.0450382825401591 0 0 0.0219346347883308 0 0.00664451827242525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277520814061055 0.0571755288736421 0.162639405204461 0 0 0.055005500550055 0 0 0 0.0336134453781513 0.0807319698600646
"genugtuung" 0 0 0.00715768377353089 0.010958904109589 0 0 0.0201572263656521 0 0.0146230898588872 0 0.026578073089701 0 0 0.0152404175874419 0.00600420294205944 0 0 0 0 0 0 0 0 0 0.0699300699300699 0 0 0.0697026022304833 0 0.084530853761623 0 0.0688389169343736 0.031496062992126 0 0.0168067226890756 0.0269106566200215
"geschöpf" 0.0411946446961895 0.0592241634586911 0.0357884188676544 0.010958904109589 0 0.0300255216934394 0 0 0.0219346347883308 0 0 0 0 0 0 0 0.0508130081300813 0 0 0 0 0 0 0 0 0.0925069380203515 0.0571755288736421 0.0464684014869888 0.0652741514360313 0 0 0 0 0 0 0.0403659849300323
"gnade" 0.0205973223480947 0 0.0286307350941235 0 0 0.0300255216934394 0.010078613182826 0 0.0146230898588872 0 0.0199335548172757 0 0 0.0152404175874419 0.0120084058841189 0 0.0508130081300813 0 0.0519210799584631 0 0 0 0 0 0 0 0 0.116171003717472 0 0 0.055005500550055 0 0.062992125984252 0 0.0336134453781513 0
"gutes" 0 0.0296120817293456 0.00715768377353089 0.0328767123287671 0.0681353622530093 0.0600510433868788 0.010078613182826 0.0277623542476402 0.0146230898588872 0 0.00664451827242525 0 0 0.00762020879372095 0.0180126088261783 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0 0.0229463056447912 0.062992125984252 0 0.0168067226890756 0.0134553283100108
"ilsebill" 0 0.429375185075511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"klavier" 0 0 0 0.010958904109589 0 0.0300255216934394 0 0.0832870627429206 0 0.1292546316243 0 0 0 0 0.054037826478535 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0652741514360313 0 0.055005500550055 0.0229463056447912 0 0 0.0840336134453782 0
"kranken" 0.0205973223480947 0.0888362451880367 0 0.0219178082191781 0 0.0300255216934394 0.0403144527313042 0.0277623542476402 0.0219346347883308 0 0.00664451827242525 0 0 0.0304808351748838 0 0 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0.0464684014869888 0.0326370757180157 0 0 0 0 0 0 0
"kreis" 0.0411946446961895 0.0148060408646728 0.0429461026411853 0 0 0 0.010078613182826 0 0.036557724647218 0 0.0132890365448505 0 0 0.0304808351748838 0.0180126088261783 0.027972027972028 0.0508130081300813 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0.0326370757180157 0 0 0 0 0 0 0
"lesen" 0 0.0148060408646728 0 0.0219178082191781 0 0 0.0503930659141302 0 0.036557724647218 0 0.0132890365448505 0.139664804469274 0 0.0228606263811628 0.0120084058841189 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0.0571755288736421 0 0 0 0 0 0.031496062992126 0 0.0168067226890756 0.0269106566200215
"louis" 0 0 0.193257461885334 0 0 0 0.0201572263656521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mack" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.174121885319724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maschinen" 0 0 0.00715768377353089 0 0 0 0 0.0277623542476402 0 0 0 0 0 0 0.0120084058841189 0 0 0 0 0 0 0 0.975177304964539 0 0.979020979020979 0 0 0 0 0 0 0 0 0 0 0
"neugierde" 0.0205973223480947 0 0.00715768377353089 0.0547945205479452 0.0227117874176698 0 0.0302358395484781 0.0277623542476402 0.0438692695766615 0.0430848772081 0.00664451827242525 0 0 0.0533414615560466 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"personen" 0.0205973223480947 0 0.0214730513205927 0 0 0 0 0 0.00731154492944359 0.0430848772081 0.00664451827242525 0 0 0.0304808351748838 0.0120084058841189 0 0 0 0 0 0 0 0.531914893617021 0 0.13986013986014 0 0 0 0.0163185378590078 0.0507185122569738 0 0 0.031496062992126 0 0.0168067226890756 0.0269106566200215
"portier" 0 0.0148060408646728 0 0 0 0 0 0.0277623542476402 0.0219346347883308 0 0 0 0 0.00762020879372095 0.120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0.0229463056447912 0 0 0 0
"prozesses" 0 0.0296120817293456 0 0 0 0 0 0 0.00731154492944359 0 0 0 0 0.198125428636745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rückkehr" 0.0617919670442842 0.0296120817293456 0.00715768377353089 0 0 0 0.010078613182826 0.0555247084952804 0.0438692695766615 0 0.0132890365448505 0 0.208008320332813 0.00762020879372095 0.0240168117682378 0.027972027972028 0 0 0 0 0 0 0 0 0 0.0925069380203515 0.0571755288736421 0 0 0 0 0 0 0 0 0
"schlafzimmer" 0 0.0592241634586911 0.0286307350941235 0.0219178082191781 0 0.0450382825401591 0 0 0 0 0.00664451827242525 0 0 0.00762020879372095 0.0240168117682378 0.0559440559440559 0 0 0 0 0 0 0 0 0 0.0925069380203515 0 0.0697026022304833 0 0 0 0.0229463056447912 0 0 0.0168067226890756 0.0269106566200215
"schrei" 0 0.0296120817293456 0.0214730513205927 0.010958904109589 0 0 0.010078613182826 0 0 0 0.026578073089701 0 0 0.0304808351748838 0.0120084058841189 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0697026022304833 0 0 0 0 0.031496062992126 0.196850393700787 0.0168067226890756 0.0538213132400431
"spitzen" 0 0.0148060408646728 0.0286307350941235 0.0219178082191781 0 0.0150127608467197 0 0 0 0.0861697544161999 0.0132890365448505 0 0 0.0152404175874419 0.00600420294205944 0.027972027972028 0 0 0.155763239875389 0 0 0 0 0 0.0699300699300699 0 0 0.0464684014869888 0 0 0 0 0 0.393700787401575 0.0672268907563025 0.0134553283100108
"stand" 0.0205973223480947 0 0.00715768377353089 0.010958904109589 0 0.0150127608467197 0.0302358395484781 0.0277623542476402 0.0292461797177744 0 0.00664451827242525 0 0 0.0228606263811628 0.0120084058841189 0 0 0 0 0 0 0 0 0 0.0699300699300699 0 0 0.0232342007434944 0 0.0507185122569738 0 0.0458926112895824 0 0 0.0168067226890756 0.0403659849300323
"verein" 0 0 0.00715768377353089 0 0 0 0.0604716790969563 0 0.0658039043649923 0 0.0398671096345515 0 0 0 0.00600420294205944 0.027972027972028 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0.055005500550055 0 0 0 0.0336134453781513 0
"vorwurf" 0 0 0.00715768377353089 0 0 0.0450382825401591 0 0 0.00731154492944359 0 0.0465116279069767 0 0 0.0152404175874419 0.0180126088261783 0.0559440559440559 0.0508130081300813 0 0 0.264200792602378 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0.031496062992126 0 0 0.0672766415500538
"weitem" 0 0 0.00715768377353089 0.0219178082191781 0.0227117874176698 0 0 0.0555247084952804 0.0146230898588872 0 0.026578073089701 0 0 0.0457212527623257 0.0180126088261783 0 0.101626016260163 0 0 0 0 0 0 0 0 0.0925069380203515 0 0 0.0163185378590078 0.0169061707523246 0 0.0229463056447912 0.062992125984252 0 0 0
"wille" 0.0411946446961895 0 0 0 0.0681353622530093 0.0150127608467197 0.0302358395484781 0 0.0219346347883308 0 0.0199335548172757 0 0 0.00762020879372095 0.00600420294205944 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0.0571755288736421 0.0232342007434944 0.0489556135770235 0.0338123415046492 0.11001100110011 0.0229463056447912 0 0 0 0
"zeigefinger" 0 0.0148060408646728 0.00715768377353089 0.010958904109589 0.0454235748353395 0 0 0 0.00731154492944359 0.0861697544161999 0.0132890365448505 0.139664804469274 0 0.0381010439686047 0.0180126088261783 0.027972027972028 0 0 0.0519210799584631 0 0 0 0 0 0 0 0.0571755288736421 0 0.0163185378590078 0.0169061707523246 0 0.0688389169343736 0 0 0.0168067226890756 0.0134553283100108
"abende" 0 0 0 0 0 0 0.0907075186454344 0.0277623542476402 0.036557724647218 0 0 0 0 0.0304808351748838 0.00600420294205944 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229463056447912 0 0 0 0.0672766415500538
"akten" 0 0.0148060408646728 0.0214730513205927 0 0 0 0 0 0 0 0.112956810631229 0 0 0.0381010439686047 0.0120084058841189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auskunft" 0 0.0148060408646728 0 0.010958904109589 0 0 0.0201572263656521 0 0.0146230898588872 0 0.0465116279069767 0 0 0.0304808351748838 0.0480336235364755 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0 0 0 0.0169061707523246 0 0.0229463056447912 0 0 0 0
"beste" 0 0 0.00715768377353089 0.0219178082191781 0.0227117874176698 0.0300255216934394 0.0201572263656521 0.0277623542476402 0.0292461797177744 0 0.0132890365448505 0 0 0.0228606263811628 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0 0.0464684014869888 0.0652741514360313 0 0 0.0229463056447912 0 0 0 0.0134553283100108
"bilde" 0.0205973223480947 0.0148060408646728 0.0143153675470618 0.010958904109589 0 0.0450382825401591 0.010078613182826 0.0555247084952804 0.00731154492944359 0 0 0 0 0.0533414615560466 0 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0.0571755288736421 0.0929368029739777 0 0 0.055005500550055 0 0 0 0.0168067226890756 0.0134553283100108
"boot" 0 0.162866449511401 0 0.0438356164383562 0 0 0 0 0 0 0 0 0 0 0.0360252176523567 0 0 0 0.103842159916926 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0.0229463056447912 0 0 0.0336134453781513 0.0134553283100108
"brunnen" 0 0 0.0214730513205927 0.0219178082191781 0.0227117874176698 0.0300255216934394 0 0.0555247084952804 0.0146230898588872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0929368029739777 0.0489556135770235 0.0169061707523246 0.055005500550055 0.0688389169343736 0.031496062992126 0 0.0168067226890756 0.0269106566200215
"dasein" 0 0 0.00715768377353089 0.0219178082191781 0.0454235748353395 0 0.0201572263656521 0 0.00731154492944359 0 0.00664451827242525 0 0 0.0152404175874419 0 0 0.101626016260163 0 0 0 0 0 0 0 0 0 0.0571755288736421 0.0464684014869888 0.0489556135770235 0.0169061707523246 0 0.0229463056447912 0.031496062992126 0 0.0168067226890756 0.0672766415500538
"elend" 0 0 0 0.010958904109589 0 0.0450382825401591 0.0604716790969563 0.0277623542476402 0.0292461797177744 0 0 0 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0 0 0 0.0338123415046492 0.22002200220022 0.0458926112895824 0.031496062992126 0 0.0168067226890756 0.0134553283100108
"fabrik" 0 0 0.00715768377353089 0 0 0 0.0604716790969563 0.138811771238201 0.10236162901221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0 0.0134553283100108
"freie" 0 0 0 0.0219178082191781 0 0.0150127608467197 0 0.0277623542476402 0.0219346347883308 0.0430848772081 0.00664451827242525 0 0 0.0152404175874419 0.0180126088261783 0.027972027972028 0 0.163398692810458 0 0 0 0 0.0886524822695035 0 0 0 0 0 0.0652741514360313 0.0338123415046492 0 0.0458926112895824 0.031496062992126 0 0 0.0269106566200215
"fülle" 0.0205973223480947 0 0 0.0219178082191781 0 0 0.010078613182826 0 0.0219346347883308 0 0.0332225913621262 0 0.104004160166407 0 0.00600420294205944 0 0.101626016260163 0 0 0.132100396301189 0 0 0 0 0 0 0.0571755288736421 0 0.0163185378590078 0 0.165016501650165 0 0.15748031496063 0 0 0
"gefahren" 0 0 0 0 0 0 0 0 0.0219346347883308 0.0430848772081 0.00664451827242525 0 0.364014560582423 0.0228606263811628 0.00600420294205944 0 0.0508130081300813 0 0 0 0 0 0.265957446808511 0 0.27972027972028 0 0.0571755288736421 0 0 0 0 0.0229463056447912 0 0 0.0168067226890756 0.0134553283100108
"gitter" 0 0 0.0429461026411853 0 0 0 0 0 0.00731154492944359 0 0.0598006644518272 0 0 0.0228606263811628 0.0120084058841189 0 0 0.980392156862745 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0 0 0 0 0 0 0
"hauptsache" 0.0205973223480947 0 0 0.010958904109589 0.0681353622530093 0.0150127608467197 0.0503930659141302 0.0832870627429206 0.0292461797177744 0 0 0 0.0520020800832033 0.0228606263811628 0.00600420294205944 0 0.0508130081300813 0 0 0 0 0 0 0 0.0699300699300699 0 0 0 0 0 0 0.0229463056447912 0 0 0 0.0269106566200215
"jakob" 0 0 0 0.0547945205479452 0.0227117874176698 0 0 0 0.00731154492944359 0 0 0 0 0 0.0960672470729511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0840336134453782 0
"kanzlei" 0 0 0 0 0 0 0 0 0.00731154492944359 0 0.0730897009966777 0 0 0.0381010439686047 0.0660462323626539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"körpers" 0 0 0 0 0 0 0 0 0 0.0861697544161999 0.00664451827242525 0 0.15600624024961 0.00762020879372095 0.00600420294205944 0.13986013986014 0 0.163398692810458 0.0519210799584631 0 0 0 0 0 0 0 0.0571755288736421 0.0697026022304833 0.0489556135770235 0.0676246830092984 0.055005500550055 0 0.031496062992126 0 0 0
"leere" 0.0205973223480947 0.0148060408646728 0.00715768377353089 0.0219178082191781 0.0227117874176698 0.0450382825401591 0.010078613182826 0 0.0146230898588872 0 0.0132890365448505 0 0.0520020800832033 0.0152404175874419 0.0180126088261783 0.027972027972028 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0.0229463056447912 0 0 0 0.0403659849300323
"lieder" 0 0 0.0143153675470618 0.0219178082191781 0.0681353622530093 0.0450382825401591 0.0201572263656521 0.0277623542476402 0.0219346347883308 0 0 0 0 0 0.00600420294205944 0 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0.393700787401575 0.100840336134454 0.0134553283100108
"linie" 0.0411946446961895 0.0148060408646728 0.0286307350941235 0.0219178082191781 0 0 0 0 0.00731154492944359 0.0430848772081 0 0 0 0 0.0120084058841189 0.027972027972028 0 0 0 0.396301188903567 0 0 0.0886524822695035 0 0.13986013986014 0.0925069380203515 0 0.0464684014869888 0 0.0338123415046492 0.11001100110011 0.0229463056447912 0 0 0 0
"nächte" 0 0 0 0.010958904109589 0.0227117874176698 0.0300255216934394 0.0302358395484781 0.0277623542476402 0.0146230898588872 0 0.00664451827242525 0 0.0520020800832033 0.0152404175874419 0.0180126088261783 0.0559440559440559 0 0.163398692810458 0 0 0 0 0 0 0 0 0.0571755288736421 0.0697026022304833 0 0.0169061707523246 0.055005500550055 0 0 0 0 0.0269106566200215
"onkels" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0381010439686047 0.132092464725308 0 0 0 0 0 0 0 0 0 0 0.0925069380203515 0 0 0 0 0 0 0 0 0 0
"park" 0 0.0592241634586911 0.00715768377353089 0.0986301369863014 0 0.0150127608467197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489556135770235 0.0169061707523246 0 0 0.062992125984252 0 0.100840336134454 0.0134553283100108
"photographien" 0 0.0148060408646728 0.00715768377353089 0 0.0227117874176698 0 0 0.0277623542476402 0.0292461797177744 0 0.00664451827242525 0 0 0.0914425055246514 0.0300210147102972 0 0 0.326797385620915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"polizei" 0.0205973223480947 0.0296120817293456 0.0357884188676544 0 0 0.0150127608467197 0.010078613182826 0 0.0219346347883308 0 0.00664451827242525 0 0 0 0.0360252176523567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.084530853761623 0 0.0229463056447912 0 0 0.0336134453781513 0
"preis" 0 0 0 0.010958904109589 0 0 0.0201572263656521 0 0.0292461797177744 0 0.026578073089701 0 0.0520020800832033 0 0.0420294205944161 0.027972027972028 0.101626016260163 0 0 0 0 0 0 0 0 0 0 0.0697026022304833 0.0163185378590078 0.0169061707523246 0 0 0 0 0 0.0134553283100108
"respekt" 0 0.0148060408646728 0 0.0219178082191781 0.0227117874176698 0 0.0302358395484781 0 0.0146230898588872 0 0.0332225913621262 0 0 0 0 0.0839160839160839 0.0508130081300813 0 0 0 0 0 0 0 0 0 0 0 0.0652741514360313 0 0 0.0229463056447912 0.062992125984252 0 0.0336134453781513 0.0134553283100108
"schaden" 0 0 0.0143153675470618 0.0219178082191781 0 0 0.0302358395484781 0.0277623542476402 0.0219346347883308 0 0.0199335548172757 0.139664804469274 0.0520020800832033 0.0304808351748838 0.0120084058841189 0.0559440559440559 0 0 0 0 0 0 0 0 0.0699300699300699 0 0 0 0 0 0 0 0.031496062992126 0 0.0336134453781513 0
"schuhe" 0.0411946446961895 0.0444181225940184 0.0214730513205927 0 0.0681353622530093 0.0300255216934394 0.0201572263656521 0.0277623542476402 0 0 0 0 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031496062992126 0 0.0840336134453782 0.0672766415500538
"vergangenheit" 0 0.0296120817293456 0 0 0.0227117874176698 0.0750638042335986 0.0201572263656521 0.0555247084952804 0.0146230898588872 0 0.0199335548172757 0 0 0 0.0120084058841189 0.027972027972028 0.0508130081300813 0 0 0 0 0 0 0 0 0.0925069380203515 0 0 0 0 0 0 0.062992125984252 0 0 0.0538213132400431
"verse" 0 0 0 0.0328767123287671 0.0454235748353395 0.0600510433868788 0.0302358395484781 0 0.00731154492944359 0 0 0 0 0 0.00600420294205944 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0 0.206516750803121 0 0 0.0504201680672269 0.0134553283100108
"verurteilten" 0 0 0 0 0 0 0.010078613182826 0 0 0 0 0 0 0 0 0 0 0 1.34994807892004 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0
"wäsche" 0.0411946446961895 0 0 0 0 0.0150127608467197 0 0.0832870627429206 0.036557724647218 0 0.0132890365448505 0.139664804469274 0 0.0533414615560466 0.0120084058841189 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0.0163185378590078 0 0 0 0 0 0.0168067226890756 0.0134553283100108
"wendung" 0 0.0148060408646728 0.00715768377353089 0 0 0 0 0 0.0146230898588872 0.0430848772081 0.0332225913621262 0 0 0.0381010439686047 0.0360252176523567 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0.0326370757180157 0.0507185122569738 0 0 0 0 0 0
"winde" 0 0.0148060408646728 0 0.0657534246575342 0.0681353622530093 0 0.010078613182826 0.111049416990561 0.0146230898588872 0.0430848772081 0.00664451827242525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232342007434944 0 0.0338123415046492 0.11001100110011 0.0917852225791648 0 0 0 0
